79	3129	18	305.482	503.217	312.593	497.267
79	3130	18	312.593	497.267	318.513	494.016
79	3145	18	305.693	514.906	290.078	522.323
79	3148	18	315.563	500.189	329.239	498.465
79	3162	18	293.761	500.163	326.102	490.273
79	3176	18	353.932	489.032	343.592	481.747
79	3286	20	303.813	515.784	288.088	521.139
79	3314	20	292.775	502.093	349.243	491.8
79	3366	21	257.07	523.511	342.01	482.925
79	3534	22	369.636	498.657	349.078	502.887
79	3558	22	304.637	504.838	315.377	502.027
79	3568	22	318.796	501.577	346.313	487.043
79	3970	25	287.064	496.704	348.347	490.671
79	4661	30	405.457	475.624	352.247	484.556
79	3139	18	302.396	501.902	345.632	489.732
79	2392	12	244.972	519.777	268.023	512.29
79	2946	17	217.884	525.815	256.599	517.636
79	3537	22	318.568	501.046	266.619	527.449
79	3152	18	324.504	502.763	291.929	523.891
79	3167	18	308.078	497.586	278.416	526.604
79	3275	20	312.14	500.409	309.878	552.961
79	3289	20	306.14	483.103	307.073	502.497
79	3328	20	318.563	516.944	314.243	515.959
79	3331	20	308.314	502.549	343.542	519.354
79	3274	20	320.478	518.052	312.14	500.409
79	3290	20	307.073	502.497	276.157	482.247
79	3302	20	309.408	498.553	301.192	463.559
79	3551	22	260.62	518.244	312.352	491.998
79	3151	18	372.175	522.15	324.504	502.763
79	3320	20	317.048	489.612	265.474	500.342
79	3346	20	301.757	490.756	256.696	490.658
79	3545	22	337.243	457.261	320.952	491.751
79	3559	22	315.377	502.027	298.021	465.609
79	3567	22	281.32	473.432	318.796	501.577
79	4490	29	162.727	419.251	319.512	496.824
79	4491	29	319.512	496.824	352.429	522.923
79	3255	20	307.34	529.395	270.163	542.052
79	3109	18	313.165	444.29	336.117	471.577
79	3175	18	330.863	467.325	353.932	489.032
79	3248	20	353.459	495.156	318.288	481.562
79	3339	20	343.342	479.994	386.893	517.578
79	3367	21	342.01	482.925	369.139	507.457
79	3971	25	348.347	490.671	369.335	522.359
79	4151	27	502.396	538.303	330.807	480.319
79	4182	27	360.442	502.279	344.628	474.541
79	4195	27	361.091	473.678	383.962	484.46
79	4202	27	384.695	492.701	349.568	473.526
79	4272	27	379.072	488.226	349.606	467.563
79	4279	27	351.035	469.98	350.729	485.274
79	4638	30	388.84	496.135	348.564	470.412
79	4643	30	359.637	481.963	385.281	504.997
79	4646	30	368.69	514.881	348.992	473.919
79	4672	30	288.575	419.254	334.376	472.07
79	4683	30	365.736	476.491	270.789	407.535
79	4737	31	380.597	495.917	351.663	468.439
79	4791	31	362.641	482.744	322.674	458.01
79	4793	31	318.697	463.898	344.283	483.644
79	4803	31	379.431	508.094	344.162	468.894
79	4886	31	359.95	491.205	350.95	473.345
79	3593	22	298.992	527.42	327.65	515.465
79	3212	19	367.024	507.423	390.938	499.304
79	4822	31	358.251	510.196	351.587	512.621
79	3261	20	234.173	450.833	317.425	506.419
79	2952	17	265.446	523.04	334.344	482.389
